europeana_id,value,upvotes,downvotes,recommendation
KYD1904,painting,15,0,accept
KYD1904,parting for a military campaign,14,0,accept
KYD1904,red and white head covering,8,3,accept
KYD1904,red sash,10,0,accept
KYD1904,red skirt,15,0,accept
KYD1904,rural scene,8,0,accept
KYD1904,saddle,15,0,accept
KYD1904,soldier,9,0,accept
KYD1904,thatched roof,12,0,accept
KYD1904,trees,15,0,accept
KYD1904,visible cracks,8,1,accept
KYD1904,wear,15,0,accept
KYD1904,white blouse,14,0,accept
KYD1904,white house,15,0,accept
KYD1904,wooden fence,15,0,accept
KYD1905,brown roof,18,0,accept
KYD1905,clear sky,6,0,accept
KYD1905,dark birds,18,0,accept
KYD1905,distant poplar trees,3,0,accept
KYD1905,evening sky,3,0,accept
KYD1905,green trees,20,0,accept
KYD1905,landscape over the river,14,0,accept
KYD1905,paint damage,7,0,accept
KYD1905,painting,16,0,accept
KYD1905,path,20,0,accept
KYD1905,pond,9,2,accept
KYD1905,rural landscape,20,0,accept
KYD1905,thatched roof house,3,0,accept
KYD1905,visible cracks,12,0,accept
KYD1905,water lilies,3,0,accept
KYD1905,weathered wooden surface,6,1,accept
KYD1905,white house,12,0,accept
KYD1905,white swans,20,0,accept
KYD1906,Red roof,9,1,accept
KYD1906,Trees,11,0,accept
KYD1906,Village,13,0,accept
KYD1906,White house,11,0,accept
KYD1906,black horse,16,0,accept
KYD1906,bucket,16,0,accept
KYD1906,dark hat,16,0,accept
KYD1906,distant wood,2,0,accept
KYD1906,eveneng sky,2,0,accept
KYD1906,girl,16,0,accept
KYD1906,grass,7,0,accept
KYD1906,horseman and a girl,18,0,accept
KYD1906,man,16,0,accept
KYD1906,red skirt,18,0,accept
KYD1906,rural scene,20,0,accept
KYD1906,thatched roof,2,0,accept
KYD1906,white blouse,18,0,accept
KYD1906,white shirt,18,0,accept
KYD1906,woman,11,2,accept
KYD1906,wooden pole,7,2,accept
KYD1906,yoke,8,0,accept
KYD1907,Black vest,5,1,accept
KYD1907,Bush,10,0,accept
KYD1907,Trees,7,0,accept
KYD1907,White blouse,8,0,accept
KYD1907,a woman,15,0,accept
KYD1907,blue sky,4,0,accept
KYD1907,bundle of brushwood,4,0,accept
KYD1907,dark blue vest,2,0,accept
KYD1907,dark vest,13,0,accept
KYD1907,paint wear,12,0,accept
KYD1907,painted portrait,13,0,accept
KYD1907,portrait of a woman,9,1,accept
KYD1907,red headscarf,15,0,accept
KYD1907,red sash,8,0,accept
KYD1907,traditional attire,19,0,accept
KYD1907,visible vertical cracks,14,0,accept
KYD1907,white dress,17,0,accept
KYD1907,woman,13,0,accept
KYD1907,wooden surface,17,0,accept
KYD1908,a girl,4,9,reject
KYD1908,black vest,6,1,accept
KYD1908,blue background,3,0,accept
KYD1908,color ribbons,2,0,accept
KYD1908,floral crown,17,0,accept
KYD1908,girl,4,9,reject
KYD1908,multi-layered beaded necklace,17,0,accept
KYD1908,multicolored headdress,12,0,accept
KYD1908,necklaces,2,0,accept
KYD1908,painted portrait,19,0,accept
KYD1908,portrait of a girl,4,9,reject
KYD1908,red and white flowers,18,0,accept
KYD1908,red floral embroidery,18,0,accept
KYD1908,red veil,8,4,accept
KYD1908,traditional attire,21,0,accept
KYD1908,visible wear,12,1,accept
KYD1908,white blouse,14,0,accept
KYD1908,woman,21,0,accept
KYD1908,wooden surface,9,0,accept
KYD1909,See in the background,10,0,accept
KYD1909,aged,16,0,accept
KYD1909,damaged,21,0,accept
KYD1909,dark horse,24,0,accept
KYD1909,depiction of a dark horse standing over a person,15,0,accept
KYD1909,horse saddle,5,0,accept
KYD1909,oj na hori ohon horyt …,17,0,accept
KYD1909,person lying on the ground,19,0,accept
KYD1909,red and blue garment,20,0,accept
KYD1909,sword,4,0,accept
KYD1909,visible signs of age and wear,21,0,accept
KYD1910,Thatched roof,9,0,accept
KYD1910,White house,9,0,accept
KYD1910,Wooden well,9,0,accept
KYD1910,a girl,9,0,accept
KYD1910,bucket,10,0,accept
KYD1910,distant wood,2,0,accept
KYD1910,floral wreath,16,0,accept
KYD1910,girl,10,0,accept
KYD1910,painted wooden panel,12,0,accept
KYD1910,pale blue sky,2,0,accept
KYD1910,peeling paint,14,0,accept
KYD1910,portrait of a girl,12,0,accept
KYD1910,red floral embroidery,12,0,accept
KYD1910,red patterns,16,0,accept
KYD1910,red vest,14,0,accept
KYD1910,traditional russian folk attire,4,4,tie
KYD1910,visible cracks,18,0,accept
KYD1910,weathered wooden surface,12,0,accept
KYD1910,white blouse,12,0,accept
KYD1910,white skirt,10,2,accept
KYD1910,woman,13,2,accept
KYD1910,wooden table,12,3,accept
KYD1911,a village,12,0,accept
KYD1911,body of water,24,0,accept
KYD1911,canvas,12,0,accept
KYD1911,dirt path,12,0,accept
KYD1911,green trees,22,0,accept
KYD1911,houses,16,0,accept
KYD1911,oil painting,12,0,accept
KYD1911,paint damage,10,1,accept
KYD1911,pond,7,1,accept
KYD1911,rural village scene,16,0,accept
KYD1911,shore,9,0,accept
KYD1911,signs of age and wear,10,1,accept
KYD1911,sky,22,0,accept
KYD1911,small lake,5,2,accept
KYD1911,thatched roofs,14,0,accept
KYD1911,vegetation,9,0,accept
KYD1911,visible cracks,12,0,accept
KYD1911,white clouds,10,2,accept
KYD1911,white walls,14,0,accept
KYD1911,wicker fence,2,0,accept
KYD1911,wooden fence,13,0,accept
KYD1912,Water,11,0,accept
KYD1912,Well,8,0,accept
KYD1912,dark trousers,14,0,accept
KYD1912,distant building with red roof,2,0,accept
KYD1912,distant windmill,2,0,accept
KYD1912,embroidered shirts,2,0,accept
KYD1912,five men,20,0,accept
KYD1912,hats,14,0,accept
KYD1912,large string instrument,20,0,accept
KYD1912,musicians,16,0,accept
KYD1912,outdoor setting,20,0,accept
KYD1912,painting,16,0,accept
KYD1912,red sash,9,0,accept
KYD1912,rural setting,7,0,accept
KYD1912,signs of age,12,0,accept
KYD1912,small instrument,5,2,accept
KYD1912,traditional folk attire,18,0,accept
KYD1912,trees,7,0,accept
KYD1912,walking stick,13,1,accept
KYD1912,wear,12,0,accept
KYD1912,white shirts,14,0,accept
KYD1913,Moon,11,0,accept
KYD1913,Night,10,0,accept
KYD1913,River,10,0,accept
KYD1913,boat,15,0,accept
KYD1913,bridge,9,0,accept
KYD1913,floral headpieces,13,0,accept
KYD1913,flowing dresses,12,0,accept
KYD1913,garlands of flowers,19,0,accept
KYD1913,lute,6,2,accept
KYD1913,man,7,3,accept
KYD1913,painting,19,0,accept
KYD1913,ritual,16,2,accept
KYD1913,rusalkas near the river,19,0,accept
KYD1913,several women,15,0,accept
KYD1913,signs of age,8,1,accept
KYD1913,trees,15,0,accept
KYD1913,wear,0,3,reject
KYD1913,willow tree,2,0,accept
KYD1913,wooden bridge,6,0,accept
KYD1913,wooden fence,16,0,accept
KYD1914,House,9,0,accept
KYD1914,Trees,10,0,accept
KYD1914,Winter,9,0,accept
KYD1914,a feeling of change in the air,2,0,accept
KYD1914,distant houses,3,0,accept
KYD1914,distant treeline,17,2,accept
KYD1914,rural landscape,22,0,accept
KYD1914,small hut with thatched roof,12,5,accept
KYD1914,snow,4,0,accept
KYD1914,sunset,2,0,accept
KYD1914,textured aged surface,17,0,accept
KYD1914,two prominent dark leafless trees,2,12,reject
KYD1914,winter sketch,7,4,accept
KYD1915,Bush,9,0,accept
KYD1915,Couple,11,0,accept
KYD1915,Folk costume,11,0,accept
KYD1915,Lovers,11,0,accept
KYD1915,blue sky,3,0,accept
KYD1915,blue trousers,3,0,accept
KYD1915,cracks,18,0,accept
KYD1915,distant hill,3,0,accept
KYD1915,embroidered shirt,3,0,accept
KYD1915,encounter,11,0,accept
KYD1915,green apron,3,0,accept
KYD1915,large tree,14,0,accept
KYD1915,man,14,0,accept
KYD1915,natural setting,18,0,accept
KYD1915,one piece skirt,3,0,accept
KYD1915,peeling paint,18,0,accept
KYD1915,red and blue headscarf,5,6,reject
KYD1915,red and blue ribbons,3,0,accept
KYD1915,red neckerchief,1,4,reject
KYD1915,red sash,3,0,accept
KYD1915,white shirt,18,0,accept
KYD1915,woman,18,0,accept
KYD1916,House with window,9,0,accept
KYD1916,Large man with a moustache,9,0,accept
KYD1916,White house,11,0,accept
KYD1916,cart with flowers,18,0,accept
KYD1916,cracks,12,0,accept
KYD1916,dark blue sky,3,0,accept
KYD1916,depicting a scene,6,1,accept
KYD1916,dissatisfied woman,3,0,accept
KYD1916,house entrance,3,0,accept
KYD1916,large man with a beard,7,2,accept
KYD1916,peeling paint,18,0,accept
KYD1916,several men,14,0,accept
KYD1916,significant wear and tear,18,0,accept
KYD1916,small object,0,4,reject
KYD1916,taras bulba with his sons,18,0,accept
KYD1916,thatched roof,3,0,accept
KYD1916,traditional clothing,18,0,accept
KYD1916,white collar,3,0,accept
KYD1916,window,3,0,accept
KYD1917,brown eyes,4,0,accept
KYD1917,cracks,4,4,tie
KYD1917,dark hair,4,0,accept
KYD1917,dark jacket,4,0,accept
KYD1917,dark suit,22,0,accept
KYD1917,man with a mustache,22,0,accept
KYD1917,moustage,7,0,accept
KYD1917,paint splatters,2,8,reject
KYD1917,painted portrait,22,0,accept
KYD1917,panas yarmolenko,19,0,accept
KYD1917,self-portrait,10,0,accept
KYD1917,self-portrait of panas yarmolenko,19,0,accept
KYD1917,striped tie,18,0,accept
KYD1917,white shirt,18,0,accept
KYD1920,Christ Child,11,0,accept
KYD1920,Grey background,4,0,accept
KYD1920,Hodegetria,8,0,accept
KYD1920,Virgin Mary,13,0,accept
KYD1920,blue veil,2,8,reject
KYD1920,blurred halo,4,0,accept
KYD1920,cracks,12,0,accept
KYD1920,crown,12,0,accept
KYD1920,golden crown with blue and red jewels,2,7,reject
KYD1920,green robe,10,0,accept
KYD1920,icon,11,0,accept
KYD1920,infant jesus,17,2,accept
KYD1920,our lady of the way,18,0,accept
KYD1920,paint peeling,11,0,accept
KYD1920,red robe with gold trim,17,0,accept
KYD1920,religious icon,15,0,accept
KYD1920,virgin mary,17,2,accept
KYD1920,white tunic,12,0,accept
KYD1921,Village,7,0,accept
KYD1921,bridge,11,0,accept
KYD1921,evening on ukraine,16,0,accept
KYD1921,evening sky,3,0,accept
KYD1921,houses,18,0,accept
KYD1921,poplar trees,3,0,accept
KYD1921,reed,3,0,accept
KYD1921,river,18,0,accept
KYD1921,rural landscape,18,0,accept
KYD1921,swans,18,0,accept
KYD1921,thatched roofs,18,0,accept
KYD1921,trees,14,0,accept
KYD1921,visible damage,16,0,accept
KYD1921,water lilies,3,0,accept
KYD1921,wicker fence,3,0,accept
KYD1921,willage,6,0,accept
KYD1921,windmill,18,0,accept
KYD1921,window,3,0,accept
KYD1922,Tree,13,0,accept
KYD1922,body of water,16,0,accept
KYD1922,dark stain on the lower left,3,10,reject
KYD1922,dark stains,9,0,accept
KYD1922,dirt path,5,0,accept
KYD1922,distant wood,5,0,accept
KYD1922,evening sky,5,0,accept
KYD1922,hole in the upper right,0,2,reject
KYD1922,landscape with a river,18,0,accept
KYD1922,rural landscape,16,0,accept
KYD1922,small house,17,0,accept
KYD1922,thatched house,5,0,accept
KYD1922,windmill,18,0,accept
KYD1923,Two houses,9,0,accept
KYD1923,another further down,8,2,accept
KYD1923,dirt path,10,0,accept
KYD1923,distant wood,3,0,accept
KYD1923,green hillside,12,0,accept
KYD1923,landscape,12,0,accept
KYD1923,large trees,12,0,accept
KYD1923,oak tree,3,0,accept
KYD1923,one near the house,5,8,reject
KYD1923,painting,12,0,accept
KYD1923,red roof,11,3,accept
KYD1923,rural landscape,10,0,accept
KYD1923,small house,12,0,accept
KYD1923,some damage,8,3,accept
KYD1923,two figures,12,0,accept
KYD1923,winding blue stream,12,0,accept
KYD1923,wood,12,0,accept
KYD1923,yellow sun,12,0,accept
KYD1924,Black background,4,0,accept
KYD1924,Blessing,3,0,accept
KYD1924,Book,3,0,accept
KYD1924,Child Christ,14,0,accept
KYD1924,Decorative flowers,4,0,accept
KYD1924,Golden halo,4,0,accept
KYD1924,Virgin Mary,13,0,accept
KYD1924,bearded man,18,0,accept
KYD1924,blessing,13,0,accept
KYD1924,book,16,0,accept
KYD1924,child,13,0,accept
KYD1924,cracking,9,1,accept
KYD1924,icon,15,0,accept
KYD1924,our lady and saint michael,12,0,accept
KYD1924,peeling paint,14,0,accept
KYD1924,red and gold robe,21,0,accept
KYD1924,red crown,4,6,reject
KYD1924,red mitre,12,0,accept
KYD1924,red robe,18,0,accept
KYD1924,religious icon,19,0,accept
KYD1924,saint,15,0,accept
KYD1924,saint michael,9,3,accept
KYD1924,woman,15,0,accept
KYD1925,Conversation,7,0,accept
KYD1925,Embroidered tabelcloth,7,0,accept
KYD1925,Smoking,7,0,accept
KYD1925,basket,2,7,reject
KYD1925,blue and yellow embroidered shirts,14,5,accept
KYD1925,blue headscarf,12,0,accept
KYD1925,blue sky with clouds,2,0,accept
KYD1925,dog,18,0,accept
KYD1925,family,7,0,accept
KYD1925,hills,7,0,accept
KYD1925,man,14,0,accept
KYD1925,painted scene,18,0,accept
KYD1925,pipe,12,0,accept
KYD1925,red and white embroidered shirt,2,0,accept
KYD1925,rural gathering,20,0,accept
KYD1925,rural setting,7,0,accept
KYD1925,signs of age,6,1,accept
KYD1925,stream across meadows,2,0,accept
KYD1925,table,18,0,accept
KYD1925,taras bulba with his sons,12,0,accept
KYD1925,thatched roof,2,0,accept
KYD1925,tree,14,0,accept
KYD1925,two horses,18,0,accept
KYD1925,two men,8,3,accept
KYD1925,wear,10,0,accept
KYD1925,white blouse,14,0,accept
KYD1925,woman,14,0,accept
KYD1925,wooden bench,14,0,accept
KYD1925,wooden roof,14,0,accept
KYD1925,yellow house,14,0,accept
KYD1926,Birch trees,12,0,accept
KYD1926,Birds swimming,9,0,accept
KYD1926,Bridge,12,0,accept
KYD1926,Village,12,0,accept
KYD1926,blue sky,3,0,accept
KYD1926,couple,21,0,accept
KYD1926,ducks,16,0,accept
KYD1926,hill side,3,0,accept
KYD1926,houses,19,0,accept
KYD1926,near the well,11,0,accept
KYD1926,painted folk scene,14,0,accept
KYD1926,poplar tree,3,0,accept
KYD1926,river,19,0,accept
KYD1926,signs of wear and tear,16,0,accept
KYD1926,thatched house,3,0,accept
KYD1926,traditional ukrainian attire,17,0,accept
KYD1926,wicker fence,3,0,accept
KYD1926,windmill,16,0,accept
KYD1926,wooden well,15,0,accept
KYD2467,Terrain,6,0,accept
KYD2467,Traditional clothing,12,0,accept
KYD2467,Village,12,0,accept
KYD2467,Yard,9,0,accept
KYD2467,black hat,16,0,accept
KYD2467,black horse,15,0,accept
KYD2467,blue and white embroidered dress,19,0,accept
KYD2467,blue sky with clouds,2,0,accept
KYD2467,chicken,2,0,accept
KYD2467,church with green domes,16,0,accept
KYD2467,distant hill,2,0,accept
KYD2467,embroidered shirt,2,0,accept
KYD2467,golden cross,2,0,accept
KYD2467,holes in the wood,13,0,accept
KYD2467,houses with thatched roofs,17,0,accept
KYD2467,man in red coat and black hat,16,0,accept
KYD2467,man in white shirt and purple skirt,12,4,accept
KYD2467,purple skirt,13,6,accept
KYD2467,red coat,17,0,accept
KYD2467,rope,17,0,accept
KYD2467,rural scene,20,0,accept
KYD2467,sword,17,0,accept
KYD2467,visible cracks,20,0,accept
KYD2467,white shirt,15,0,accept
KYD2467,windmill,21,0,accept
KYD2467,woman crying,3,0,accept
KYD2467,woman in blue and white embroidered dress,21,0,accept
KYD2467,wooden bucket,2,0,accept
KYD2467,wooden fence,2,0,accept
KYD2467,yaryna,20,0,accept
KYD2468,Conversation,13,0,accept
KYD2468,House,15,0,accept
KYD2468,Thatched roof,11,0,accept
KYD2468,Traditional clothing,15,0,accept
KYD2468,Yard,15,0,accept
KYD2468,barrel,6,0,accept
KYD2468,birch tree,7,0,accept
KYD2468,blue and red embroidered dress,21,3,accept
KYD2468,blue coat,22,0,accept
KYD2468,blue sky,2,0,accept
KYD2468,clouds,2,0,accept
KYD2468,distant wood,2,0,accept
KYD2468,door,7,0,accept
KYD2468,man,20,0,accept
KYD2468,red jacket,20,0,accept
KYD2468,red neckerchief,24,0,accept
KYD2468,red tie,10,4,accept
KYD2468,rural scene,20,0,accept
KYD2468,small object,11,4,accept
KYD2468,small wooden bucket,19,1,accept
KYD2468,white outfit,24,0,accept
KYD2468,white shirt,24,0,accept
KYD2468,wicker fence,2,0,accept
KYD2468,window,7,0,accept
KYD2468,woman,24,0,accept
KYD2468,woman crying,2,0,accept
KYD2468,wooden fence,7,0,accept
KYD2468,yaryna,24,0,accept
KYD2468,young boy,24,0,accept
KYD2469,1917,6,0,accept
KYD2469,Blue background,13,0,accept
KYD2469,age,19,0,accept
KYD2469,carved inscription,18,0,accept
KYD2469,carved wooden frame,19,3,accept
KYD2469,cracks,26,0,accept
KYD2469,damage,15,0,accept
KYD2469,damaged,24,0,accept
KYD2469,dark hair,2,0,accept
KYD2469,dark suit,22,0,accept
KYD2469,dark tie,18,0,accept
KYD2469,kalenichenko semen,17,0,accept
KYD2469,light-colored shirt,16,0,accept
KYD2469,man with a mustache,22,0,accept
KYD2469,peeling paint,17,0,accept
KYD2469,portrait,24,0,accept
KYD2469,portrait of kalenichenko semen,10,3,accept
KYD2469,white collar,2,0,accept
KYD2504,Flowers,10,0,accept
KYD2504,Girl crying,12,0,accept
KYD2504,Village,10,0,accept
KYD2504,barefoot,3,0,accept
KYD2504,birds,2,0,accept
KYD2504,black horse,19,0,accept
KYD2504,blue coat,17,0,accept
KYD2504,child,2,0,accept
KYD2504,dirt path,19,0,accept
KYD2504,dramatic blurred sky,2,0,accept
KYD2504,group of people,21,0,accept
KYD2504,hill,2,0,accept
KYD2504,houses,18,0,accept
KYD2504,kozak,16,0,accept
KYD2504,kozak parting for a military campaign,18,0,accept
KYD2504,man,19,0,accept
KYD2504,marching,20,0,accept
KYD2504,painted wooden panel,17,0,accept
KYD2504,patterned dress,17,0,accept
KYD2504,patterned hat,16,1,accept
KYD2504,people on horseback,4,5,reject
KYD2504,poplar tree,2,0,accept
KYD2504,rifle,2,0,accept
KYD2504,rural scene,20,0,accept
KYD2504,sadness,1,0,accept
KYD2504,spear,2,0,accept
KYD2504,thatched roofs,17,0,accept
KYD2504,traditional clothing,19,0,accept
KYD2504,trees,19,0,accept
KYD2504,visible signs of age and wear,17,0,accept
KYD2504,windmill,18,0,accept
KYD2504,woman,18,0,accept
KYD2505,Bearded man,14,0,accept
KYD2505,Sitting couple,13,0,accept
KYD2505,an older couple,22,0,accept
KYD2505,beard,23,0,accept
KYD2505,black boots,2,0,accept
KYD2505,black skirt,2,0,accept
KYD2505,blurred dark blue background,2,0,accept
KYD2505,boots,23,0,accept
KYD2505,couple,25,0,accept
KYD2505,dark coat,23,0,accept
KYD2505,dark dress,13,5,accept
KYD2505,man,22,0,accept
KYD2505,mustache,2,0,accept
KYD2505,portrait of an older couple,23,0,accept
KYD2505,portrait painting,25,0,accept
KYD2505,signs of age and wear,16,4,accept
KYD2505,white headscarf,23,0,accept
KYD2505,white shirt,2,0,accept
KYD2505,woman,19,0,accept
KYD2505,wooden chair,2,0,accept
KYD2800,Blured halo,4,0,accept
KYD2800,Dark background,4,0,accept
KYD2800,Jesus Christ,16,0,accept
KYD2800,Lamb,14,0,accept
KYD2800,Lamb of God,13,0,accept
KYD2800,Lamp of God,7,1,accept
KYD2800,Sheep,13,0,accept
KYD2800,cracks,9,0,accept
KYD2800,dark cloak,10,0,accept
KYD2800,good shepherd,23,0,accept
KYD2800,icon,19,0,accept
KYD2800,man with long dark hair and a beard,10,0,accept
KYD2800,peeling paint,11,0,accept
KYD2800,red robe,10,0,accept
KYD2800,small carved wooden lamb,2,9,reject
KYD2800,visible signs of age,9,0,accept
KYD2800,wooden icon,19,0,accept
KYD2800,wooden staff,6,3,accept
KYD2801,Black background,4,0,accept
KYD2801,Breast feeding,15,0,accept
KYD2801,Christ Child,17,0,accept
KYD2801,Painting on glass,4,0,accept
KYD2801,a radiating halo with pointed rays,10,0,accept
KYD2801,baby,10,0,accept
KYD2801,blessed virgin,20,0,accept
KYD2801,blessed virgin with a baby,20,0,accept
KYD2801,cracked texture,11,0,accept
KYD2801,halo,10,0,accept
KYD2801,icon,20,0,accept
KYD2801,infant jesus,14,0,accept
KYD2801,red robe,16,0,accept
KYD2801,religious painting,13,0,accept
KYD2801,virgin mary,13,0,accept
KYD2801,visible cracks,17,0,accept
KYD2802,Modernism in icon painting,2,0,accept
KYD2802,Sacred Heart of Jesus,21,0,accept
KYD2802,heart with a cross,18,0,accept
KYD2802,icon,19,1,accept
KYD2802,icon on a glass,18,0,accept
KYD2802,jesus christ,27,0,accept
KYD2802,radiant sunburst pattern,2,10,reject
KYD2802,red robe,22,0,accept
KYD2802,religious painting,28,1,accept
KYD2803,Child Christ,11,0,accept
KYD2803,Hodegetria,8,0,accept
KYD2803,Painting on glass,9,0,accept
KYD2803,baby,12,0,accept
KYD2803,black border,17,0,accept
KYD2803,blessed virgin,13,0,accept
KYD2803,blessed virgin with a baby,13,0,accept
KYD2803,blue inner garment,10,1,accept
KYD2803,cracks,8,1,accept
KYD2803,flaking paint,13,0,accept
KYD2803,golden halo,12,0,accept
KYD2803,icon,17,0,accept
KYD2803,infant jesus,21,0,accept
KYD2803,painted icon,11,0,accept
KYD2803,red robe with gold trim,16,0,accept
KYD2803,virgin mary,21,0,accept
KYD2803,yellow inner border,12,0,accept
KYD2804,Accordion,10,0,accept
KYD2804,Music insturments,12,0,accept
KYD2804,Orthodox church,10,0,accept
KYD2804,Traditional clothing,10,0,accept
KYD2804,blue sky with clouds,2,0,accept
KYD2804,buildings,17,0,accept
KYD2804,children,18,1,accept
KYD2804,church,17,0,accept
KYD2804,color ribbons,2,0,accept
KYD2804,"colorful, patterned clothing",16,0,accept
KYD2804,cross on the church,2,0,accept
KYD2804,damage on the surface,17,1,accept
KYD2804,dark horse,19,0,accept
KYD2804,flowers,2,0,accept
KYD2804,groom and bride,2,0,accept
KYD2804,house,19,0,accept
KYD2804,men,19,0,accept
KYD2804,painting,21,0,accept
KYD2804,poplar tree,2,0,accept
KYD2804,red roof,19,0,accept
KYD2804,spruce tree,2,0,accept
KYD2804,traditional folk attire,21,0,accept
KYD2804,two horses,21,0,accept
KYD2804,two-horse cart,23,0,accept
KYD2804,visible cracks,14,1,accept
KYD2804,wedding,21,0,accept
KYD2804,white horse,19,0,accept
KYD2804,women,19,0,accept
KYD2804,wooden fence,2,0,accept
